grupo,categoria,tipo_producto,titulo,pais_revista,revista,ISSN,categoria_revista,SJR_Q,ano,vol,fasc,pags,DOI,autores,id
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Pertinencia de las Políticas de Enseñanza del Inglés en una Zona Rural de Colombia: Un estudio de Caso en Antioquia,Colombia,Ikala ,0123-3432,A2,Q3,2017,22,01 ,121 - 139,10.17533/udea.ikala.v22n01a08,OSCAR ALBERTO PELAEZ HENAO,809
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,La formación integral de las maestras para la primera infancia: un reto inaplazable,Colombia,Zona Próxima ,2145-9444,B,Sin categoria,2016,25,N/A ,22 - 33,http://dx.doi.org/10.14482/zp.22.5832,"ADRIANA MARIA GALLEGO HENAO, SONIA RUTH QUINTERO ARRUBLA, LIBIA ELENA  RAMIREZ  ROBLEDO, BAIRON JARAMILLO VALENCIA",812
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Actitud lúdica y lenguajes expresivos en la educación de la primera infancia.,Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,B,Sin categoria,2016,48,1 ,155 - 170,N/A,"BAIRON JARAMILLO VALENCIA, SONIA RUTH QUINTERO ARRUBLA, LIBIA ELENA RAMIREZ ROBLEDO",813
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Avances cuantitativos de investigación en educación inicial y su relación con la didáctica,Colombia,Infancias Imágenes ,1657-9089,C,Sin categoria,2016,15,1 ,119 - 128,0.14483/udistrital.jour.infimg.2016.1.a08,"LIBIA ELENA RAMIREZ ROBLEDO, BAIRON JARAMILLO VALENCIA, SONIA RUTH QUINTERO ARRUBLA",815
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,La participación infantil y juvenil en el aula. Una reflexión desde las narrativas docentes de una institución pública,Colombia,Katharsis ,0124-7816,B,Sin categoria,2016,21,N/A ,311 - 329,N/A,"ADRIANA MARIA GALLEGO HENAO, JULIANA PAOLA QUINTERO RENDON",816
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Strategies Instruction to Improve the Preparation for English Oral Exams,Colombia,Profile: Issues in Teachers' Professional Development ,1657-0790,A1,Sin categoria,2016,18,"NA ",129 - 147,http://dx.doi.org/10.15446/profile.v18n1.49592,"JOSE VICENTE ABAD OLAYA, PAULA ANDREA ALZATE",817
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,La dimensión socio-afectiva y su trascendencia en la vida del niño,Colombia,"Aletheia. Revista De Desarrollo Humano, Educativo Y Social Contemporáneo ",2145-0366,Sin categoria,Sin categoria,2020,12,2 ,183 - 196,,BAIRON JARAMILLO VALENCIA,752
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"Calidad de la educación, a propósito de la voz de los maestros con respecto a la relación entre la escuela, el contexto y el currículo",Venezuela,Espacios ,0798-1015,Sin categoria,Sin categoria,2020,41,N/A ,154 - 168,10.48082/espacios-a20v41n46p14,"JOSE WILMAR PINO MONTOYA, MELINA CASTANO GOMEZ, OSCAR PELAEZ HENAO, LEISY MAGDALI ARROYAVE TABORDA, ADRIANA MARIA GALLEGO HENAO",754
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,The use of non-authentic materials in fostering English reading comprehension,Polonia,Tijdschrift van de Koninklijke Vereniging voor Nederlandse Muziekgeschiedenis ,1383-7079,Sin categoria,Q4,2020,8,4 ,391 - 408,10.30438/ksj.2020.8.4.3,BAIRON JARAMILLO VALENCIA,755
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,El juego como estrategia pedagógica para la enseñanza de las matemáticas: retos maestros de primera infancia,Colombia,Infancias Imágenes ,1657-9089,Sin categoria,Sin categoria,2020,19,N/A ,1 - 16,,"LEISY MAGDALI ARROYAVE TABORDA, ENID DANIELA VARGAS MESA, ADRIANA MARIA GALLEGO HENAO, OSCAR PELAEZ HENAO, LEIDY JOHANA RODRIGUEZ MARIN",759
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"""Subjetividad y aprendizaje del inglés: experiencias vividas desde un programa de desarrollo profesional""",Venezuela,Espacios ,0798-1015,Sin categoria,Sin categoria,2020,41,46 ,1 - 11,10.48082/espacios-a20v41n46p20,"SONIA RUTH QUINTERO ARRUBLA, BAIRON JARAMILLO VALENCIA",760
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,The elusive pervasiveness of english in higher education: the case of Colombia,Venezuela,Espacios ,0798-1015,Sin categoria,Sin categoria,2020,41,N / A ,212 - 228,10.48082/espacios-https://www.revistaespacios.com/a20v41n33/a20v41n33p18.pdf,"OSCAR ALBERTO PELAEZ HENAO, JUAN CARLOS MONTOYA LOPEZ, EDISON FERNEY CASTRILLON ANGEL",761
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Significación sobre la diferencia entre violencia y conflicto escolar: un estudio de caso sobre sujetos que han sufrido o generado violencia,Colombia,Palobra ,1657-0111,Sin categoria,Sin categoria,2020,20,2 ,230 - 250,10.32997/2346-2884-vol.20-num.2-2020-3317,"BAIRON JARAMILLO VALENCIA, CLAUDIA MARIA PINEDA TABORDA",762
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,La transición escolar como reto en el proceso formativo de los niños y niñas,Colombia,Infancias Imágenes ,1657-9089,Sin categoria,Sin categoria,2020,19,N/A ,1 - 20,10.14483/16579089.13646,BAIRON JARAMILLO VALENCIA,766
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"Contexto, didáctica y reflexión: desafíos para la Calidad Educativa",Venezuela,Espacios ,0798-1015,Sin categoria,Sin categoria,2020,41,N/A ,1 - 6,10.48082/espacios-https://www.revistaespacios.com/a20v41n18/20411806.html,"ADRIANA MARIA GALLEGO HENAO, JOSE WILMAR PINO MONTOYA, OSCAR PELAEZ HENAO, LEISY MAGDALI ARROYAVE TABORDA, ROGER ALEXANDER GONZALEZ RAMIREZ",767
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Sistema axiológico de los alumnos del Programa Contaduría Pública de la Universidad Católica Luis Amigó-Medellín,Venezuela,Espacios ,0798-1015,Sin categoria,Sin categoria,2020,41,N/A ,1 - 12,,"LUZ MERY ORTIZ SANCHEZ, CARMEN YSABEL MARTINEZ DE MERINO, CARLOS ANDRES TREJOS GIL, JOSE ANTONIO LOPEZ GIRALDO, JAIME ALBERTO BELTRAN RIOS",770
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,El éxito escolar en estudiantes deportistas,Colombia,Journal of Sport and Health Research ,1989-6239,Sin categoria,Q3,2020,12,2 ,164 - 176,N/A,YUSTY CAROLINA RESTREPO SEGURA,773
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,La educación superior en el contexto de la innovación,República Dominicana,Educación superior (Santiago) ,2071-1271,Sin categoria,Sin categoria,2020,30,N/A ,29 - 59,10.21501/issn.2346-1780,"JOSE FEDERICO AGUDELO TORRES, ALEXANDER RODRIGUEZ BUSTAMANTE, DUBIS MARCELA RINCON BARRETO, KATERINE RESTREPO GOMEZ",774
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Jerarquía de valores de los estudiantes de Instituciones de Educación Superior,Venezuela,Revista Venezolana de Gerencia ,1315-9984,Sin categoria,Q3,2020,25, ,194 - 205,,"CARMEN YSABEL MARTINEZ DE MERINO, LUZ MERY ORTIZ SANCHEZ, CARLOS ANDRES TREJOS GIL",775
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Sobre el reconocimiento y la otredad en la escuela: una lectura desde Lévinas y Mélich,Colombia,Perseitas ,2346-1780,Sin categoria,Q4,2020,8,1 ,7 - 19,10.21501/issn.2346-1780,"JOSE FEDERICO AGUDELO TORRES, FARLEY SARY ROJAS RESTREPO, EDGAR OCAMPO RUIZ",777
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Should an Effective Language Learning Be through the Development of Just One Language Skill?,Estados Unidos,Qualitative Report ,1052-0147,Sin categoria,Q1,2019,24,11 ,2778 - 2793,10.46743/21603715,"VICTOR DANIEL GIL VERA, BAIRON JARAMILLO VALENCIA",781
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Sobre el conocimiento científico y la investigación narrativa en la escuela,Colombia,Kénosis ,2346-1209,Sin categoria,Sin categoria,2019,7,N/A ,28 - 49,10.47286/23461209.265,"SANDRA JULIET CLAVIJO ZAPATA, JOSE FEDERICO AGUDELO TORRES",782
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Violencia intrafamiliar y pensamiento creativo: factores que inciden en la resolución de confl ictos en la infancia,Colombia,Actualidades Pedagógicas ,0120-1700,Sin categoria,Sin categoria,2019,1,14 ,1 - 9,10.19052/ap.vol1.iss74.6,BAIRON JARAMILLO VALENCIA,783
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Maestros gestores de diálogo y pensamiento crítico: una oportunidad para construir paz en el aula,Colombia,Plumilla Educativa ,1657-4672,Sin categoria,Sin categoria,2019,23,1 ,45 - 67,10.30554/plumillaedu.1.3344.2019,JOSE FEDERICO AGUDELO TORRES,787
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,El rendimiento escolar y el uso de videojuegos en estudiantes de básica secundaria del municipio de La Estrella Antioquia,,Revista Educación ,0379-7082,Sin categoria,Sin categoria,2019,43,2 ,1 - 12,10.15517/43i2.30564,"LEISY MAGDALI ARROYAVE TABORDA, SANDRA MILENA RESTREPO ESCOBAR, WILMER ARTEMO ARBOLEDA SIERRA",788
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,La satisfacción laboral y los valores del gerente de aula en las etapas I y II de Educación Básica,Venezuela,Espacios ,0798-1015,Sin categoria,Q3,2019,40,N/A ,1 - 18,,"CARMEN YSABEL MARTINEZ DE MERINO, ANDREA HENAO GRANADA, YAMARU DEL VALLE CHIRINOS ARAQUE, CLAUDIA MILENA PEREZ PERALTA",790
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Dimensión estética en la enseñanza de la filosofía: posibilidades de sensibilización frente a la diversidad ideológica en el posconflicto colombiano,Colombia,Perseitas ,2346-1780,Sin categoria,Q4,2019,7,N/A ,1 - 20,10.21501/23461780.3155,BAIRON JARAMILLO VALENCIA,794
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"""Metodología global de lectura y escritura: análisis de una implementación de software en alumnos de primer grado",Venezuela,Espacios ,0798-1015,Sin categoria,Q3,2019,40,39 ,5 - 18,,"SONIA RUTH QUINTERO ARRUBLA, BAIRON JARAMILLO VALENCIA, VICTOR DANIEL GIL VERA",795
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,El bullying en los escenarios educativos: una posibilidad de repensar el quehacer docente,Venezuela,Espacios ,0798-1015,B,Q3,2018,39,52 ,1 - 5,10.48082/espacios,"ADRIANA MARIA GALLEGO HENAO, SANDRA JULIET CLAVIJO ZAPATA, JOSE FEDERICO AGUDELO TORRES, FARLEY SARY ROJAS RESTREPO",796
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Sociocultural Factors That Influence Migrant Students' Academic Performance in an English Language Teaching Program: Voices from Abroad,Estados Unidos,Qualitative Report ,2160-3715,A1,Sin categoria,2018,23,N/A ,2337 - 2356,,MARLON VANEGAS ROJAS,798
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Sobre la Evaluación Escolar y su Ética,Chile,Informacion Tecnologica ,0718-0764,B,Q3,2018,29,N/A ,71 - 80,10.4067/S0718-07642018000500071,"SANDRA JULIET CLAVIJO ZAPATA, JOSE FEDERICO AGUDELO TORRES, FARLEY SARY ROJAS RESTREPO",799
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Emprendimiento sostenible para el desarrollo económico de las PYMES,Venezuela,Espacios ,0798-1015,B,Q3,2018,39,7 ,1 - 12,N/A,"CARMEN YSABEL MARTINEZ DE MERINO, VICTOR HUGO MERINO CORDOBA, YAMARU DEL VALLE CHIRINOS ARAQUE, CLAUDIA MILENA PEREZ PERALTA",805
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Repensar el acoso escolar desde el desarrollo humano: una oportunidad para los profesionales de la Educación,Venezuela,Espacios ,0798-1015,B,Q3,2017,38,45 ,13 - 19,N/A,"ADRIANA MARIA GALLEGO HENAO, JOSE FEDERICO AGUDELO TORRES",810
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Gestión del conocimiento en el área de arquitectura: aprendizajes y saberes en Medellín,Venezuela,Revista Venezolana de Gerencia ,1315-9984,C,Q3,2016,21,N/A ,627 - 641,N/A,"GLORIA MARIA ISAZA ZAPATA, JUAN SANTIAGO CALLE PIEDRAHITA",811
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"Ortopedia del alma. Degeneracionismo e higiene mental en la Casa de Corrección de Menores y Escuela de Trabajo San José, Colombia 1914-1947",Brasil,Revista Latinoamericana de Psicopatologia Fundamental ,1415-4714,B,Q4,2016,19,1 ,150 - 166,http://dx.doi.org/10.1590/1415-4714.2016v19n1p150.11,"JAIRO GUTIERREZ AVENDANO, LINA MARCELA SILVA RAMIREZ",814
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Pruebas de ascenso y reubicación salarial en maestros. Un problema de dignificación de la labor docente,Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,Sin categoria,Sin categoria,2015,46,N/A ,60 - 70,699/1226,"OLGA CECILIA VASQUEZ JARAMILLO, ADRIANA MARIA GALLEGO HENAO",818
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Formación en el Trabajo con Familias para la Educación en la Primera Infancia.,Colombia,Zona Próxima ,2145-9444,Sin categoria,Sin categoria,2015,22,1 ,105 - 115,N/A,"BAIRON JARAMILLO VALENCIA, SONIA RUTH QUINTERO ARRUBLA, LIBIA ELENA RAMIREZ ROBLEDO",820
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Fomento de la creatividad en los estudiantes del diseño industrial en una universidad privada de la ciudad de Medellín,Colombia,Psicoespacios ,2145-2776,Sin categoria,Sin categoria,2015,9,14 ,43 - 67,,"OLENA KLIMENKO KLIMENKO, DANIEL VALENCIA ALBARAN",822
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Una mirada hacia la consolidación de la educación Preescolar y el saber pedagógico de los agentes educativos,Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,Sin categoria,Sin categoria,2015,44,"NA ",267 - 279,N/A,"ADRIANA MARIA GALLEGO HENAO, SORANY ALEXANDRA OSPINA OSPINA, SONIA RUTH QUINTERO ARRUBLA",823
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Lenguaje y socialización en la primera infancia: propuesta didáctica para leer y escribir,Colombia,Katharsis ,0124-7816,Sin categoria,Sin categoria,2015,17,"NA ",95 - 113,N/A,"ADRIANA MARIA GALLEGO HENAO, SORANY ALEXANDRA OSPINA OSPINA",824
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Concepciones adultas sobre participación infantil en relación con la toma de decisiones de los niños,Colombia,Zona Próxima ,2145-9444,Sin categoria,Sin categoria,2015,22,N/A ,87 - 104,N/A,"ADRIANA MARIA GALLEGO HENAO, DAMARIZ GUTIERREZ",825
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Participación infantil... Historia de una relación de invisibilidad,Colombia,"Revista Latinoamericana De Ciencias Sociales, Niñez Y Juventud ",1692-715X,Sin categoria,Sin categoria,2015,13,N/A ,151 - 165,10.11600/1692715x.1318060514,ADRIANA MARIA GALLEGO HENAO,826
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Relación entre la percepción de los estudiantes sobre sus docentes y su respectiva actitud frente a la asignatura en una institución de educación superior colombiana,Colombia,Psicoespacios ,2145-2776,Sin categoria,Sin categoria,2014,8,13 ,3 - 31,,"OLENA KLIMENKO KLIMENKO, ANNY LUZ BARBOZA YEPEZ, HENRY NELSON ZUNIGA BENITEZ, SANDRA MILENA   DIAZ  MOSQUERA",827
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"Formación académica, valores, empatía y comportamientos socialmente responsables en estudiantes universitarios",México,Revista de la Educacion Superior ,0185-2760,Sin categoria,Sin categoria,2014,XLIII,N/A ,89 - 105,,"SANDRA JULIET CLAVIJO ZAPATA, OLBER EDUARDO ARANGO TOBON, JOSE WILMAR SANCHEZ DUQUE, ISABEL CRISTINA PUERTA LOPERA",828
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Evaluación de una experiencia de formación b-learning en el aprendizaje de Tecnologías de la Información y la Comunicación,Colombia,Lámpsakos ,2145-4086,Sin categoria,Sin categoria,2014,11,n/a ,59 - 65,,"JUAN CARLOS MONSALVE GOMEZ, LINA MARIA MONTOYA SUAREZ, JAIME ALONSO BOTERO BOTERO",830
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,La dinámica interna de las familias de las niñas y los niños beneficiarios de Hogares Sustitutos: el caso de la Corporación PAN de la ciudad de Medellín,Colombia,Entramado ,1900-3803,Sin categoria,Sin categoria,2014,10,1 ,224 - 237,10.18041/entramado.2014v10n2.20215,JOSE WILMAR PINO MONTOYA,831
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Desarrollo profesional de los educadores iniciales: una mirada hacia la articulación de su saber y hacer,Colombia,Revista Colombiana De Ciencias Sociales ,2216-1201,Sin categoria,Sin categoria,2014,5,2 ,276 - 285,N/A,"SORANY ALEXANDRA OSPINA OSPINA, ADRIANA MARIA GALLEGO HENAO",832
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Intervencion psicopedagogica en aulas hospitalarias: hacia una pedagogia incluyente en contextos adversos,Colombia,Infancias Imágenes ,1657-9089,Sin categoria,Sin categoria,2014,13,N/A ,56 - 63,10.14483/2014.2.a05,"GLORIA MARIA LOPEZ ARBOLEDA, ALEXANDER RODRIGUEZ BUSTAMANTE, SANDRA JULIET CLAVIJO ZAPATA",833
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"La pluralidad: Rasgo de la subjetividad política y condición para construir el sentido del ""entre-nos""",Colombia,Pedagogía Y Saberes ,0121-2494,Sin categoria,Sin categoria,2014,40,N/A ,107 - 117,10.17227/01212494,ANGELA MARIA URREGO TOVAR,834
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"Fomento del aprendizaje profundo desde las prácticas de enseñanza en algunas facultades de una institución de educación superior en Medellín, Colombia.",Colombia,Psicoespacios ,2145-2776,Sin categoria,Sin categoria,2014,8,12 ,127 - 154,,"OLENA KLIMENKO KLIMENKO, HERNANDO ALBERTO GARCIA JIMENEZ",836
